Xm,Ym
1031327.61205421,1288496.23173852
1033837.724158799,1289987.149179397
1029189.299281134,1289832.106290565
1024028.249374661,1290246.295672516
1033256.347080463,1292264.764927609
1028097.860651073,1291067.057585537
1032575.924844846,1296560.566003306
1036153.88211781,1292688.209524847
1028943.478940723,1291695.13001398
1028494.150532203,1290296.17725049
1030506.300579087,1288091.152704216
1030076.279754511,1289797.69450576
1036028.672896036,1291141.553391041
1029394.553052725,1292196.82295688
1023991.075077679,1291436.782355366
1032902.576393563,1293343.846421005
1032221.236220226,1294014.701255335
1035454.976498023,1292475.895604366
1024919.067391052,1290554.006508062
1027902.434449296,1291330.464418641
1033091.026862726,1295644.567967379
1024529.076614359,1291010.868047915
1030116.339629351,1288515.412235142
1029755.30435621,1287814.398824269
1035624.854697469,1291103.083055529
1029537.48949144,1291487.031907198
1030693.383348403,1288377.635014223
1027371.052321057,1293730.99974494
1030190.346863631,1296036.991197864
1024926.79751289,1289834.811620969
1035422.070875515,1293360.77804897
1029977.696890642,1292156.808209861
1030716.717797062,1291252.824807606
1028917.509927988,1292407.532421692
1025287.74470273,1290734.700913853
1030654.019351745,1288670.132413474
1028556.852323718,1289378.916560038
1036147.425659411,1291862.851380695
1031397.885455858,1288741.663369641
1034467.142245924,1291298.193463578
1027494.478781814,1290628.702714545
1031183.596911063,1288853.700905396
1030467.336273209,1291448.282019371
1032317.682012226,1293362.684857993
1032294.995719044,1291852.021007227
1029029.387716458,1292429.292344699
1029625.957201333,1292382.041318639
1034299.848054025,1293127.456308905
1023403.937533882,1292147.796738596
1032232.044448159,1294802.56884664
1035242.071839571,1289982.370468957
1032996.660031477,1290419.673936291
1032984.121202001,1290544.435256692
1035335.130098357,1290703.708275843
1028971.370919289,1286701.148278542
1024294.280696505,1292982.244568515
1029807.080007074,1291803.794631389
1034757.175387313,1291710.51323658
1034698.786167777,1291403.867131795
1034254.623518528,1289737.790331192
1035668.063939682,1293664.776129566
1032221.315645648,1295493.055006078
1034318.620587945,1292762.589426186
1035293.278046711,1291226.691833955
1029619.902135876,1290099.779694343
1030022.35531939,1289339.859478604
1025836.517866193,1290464.344524206
1032597.959558603,1294775.652321492
1027432.966423821,1291125.394896492
1024311.317627988,1290799.833494056
1028516.656242322,1292150.357686213
1035408.515415138,1293230.330029055
1032884.584432039,1291298.213968477
1029334.154604031,1287619.78313075
1027708.521193928,1288249.892482514
1035713.66821041,1294247.762638601
1035525.716307415,1293611.043127376
1024798.630601335,1290831.648368231
1031113.626949813,1290262.543422438
1029382.712797416,1290768.52534688
1030879.542558401,1289256.711195974
1031479.550016745,1293130.670049957
1032642.659348697,1291029.623153316
1032669.924352875,1291329.748403293
1030426.128182451,1287296.991277452
1032635.787508973,1289671.321883515
1027599.150287268,1288808.499627514
1033974.452535844,1289729.522204622
1028590.295136267,1290889.932681673
1028672.848859137,1291449.569752308
1026275.893815822,1289686.737941838
1033912.203584285,1290203.189133666
1029522.481789978,1287756.752545609
1030039.858423826,1287384.446637273
1035876.416586132,1292699.231685025
1028740.76275497,1289111.974968255
1025365.638099556,1290096.578072286
1033299.52211516,1296202.935089738
1026559.808720068,1291439.297956376
1032263.815134879,1290720.484754645
1030682.664863575,1288471.388607427
1029129.318792691,1289476.991502194
1029644.510630934,1287385.663094293
1030753.386125207,1288515.131899585
1025161.874276644,1290581.3048632
1027258.295748021,1289682.509245078
1029370.754526676,1292466.416731012
1026204.301600367,1291063.263609534
1028165.13798036,1290394.334482759
1031250.315040587,1291352.9568496
1031298.776432099,1289730.718671699
1030594.303708221,1290108.08059289
1033935.333137389,1290774.02358992
1026891.823067979,1289662.540705268
1036164.18567932,1294609.40608938
1032432.145780735,1292167.391164225
1032481.896739807,1293871.420257919
1027109.565501913,1290574.957285579
1029928.75012352,1291116.378911703
1029008.458830451,1289168.635417977
1030429.232345537,1289621.274310199
1029127.65416726,1290375.014420283
1028399.679092824,1287835.279974039
1023762.297134011,1290901.513388817
1031951.69955625,1292868.093073514
1029737.649817614,1290067.447202789
1033034.764109113,1291475.470547129
1029212.12090438,1288407.077829248
1032826.366976365,1292800.079118743
1023559.372198345,1291398.581966232
1032400.201663095,1292544.311405722
1034963.047124498,1287843.793124812
1029541.577779541,1292001.728834306
1034150.956969573,1293045.287055294
1026308.832485125,1288546.170848933
1028561.769223928,1287360.920057466
1026825.371008358,1290977.067229921
1024178.227501126,1292634.986272964
1023487.308727318,1292395.179730404
1032266.575164119,1292429.775833704
1029415.364352791,1287853.678120587
1030476.163274343,1295357.181358188
1033031.217196329,1295151.312941032
1028659.83753434,1290672.138346433
1029267.360266239,1287909.664482896
1032892.923752977,1292588.493561426
1031313.292759247,1291120.994115577
1030057.00722226,1290322.878151263
1029534.473743171,1289187.325442996
1035619.817060382,1289681.702783041
1035400.336187806,1291257.170120783
1031874.268553554,1293323.325890413
1030001.357546718,1290424.308968072
1028457.770055791,1289481.550761185
1034562.977519602,1292395.367463389
1024350.547590821,1290138.04782075
1030688.207091355,1289604.782350603
1024615.335163382,1291134.257943918
1031943.485757688,1290657.912442901
1032947.102003178,1292827.727886843
1035108.866477062,1288674.620474058
1036152.410057505,1292300.784136247
1029601.269508535,1289904.336372483
1023938.757225284,1291199.34511549
1025290.43273065,1290239.804966389
1029244.340311312,1291693.794544048
1027786.240366548,1291420.285905509
1033493.909192258,1290527.897737655
1025415.304237545,1289513.883666868
1030126.04971425,1291521.263956635
1030553.260607222,1294412.738134938
1030846.475361171,1289735.081458439
1029565.900144059,1287090.426030092
1032695.854720638,1289217.493092823
1033681.482386052,1295579.33462803
1031335.453965059,1287990.499771923
1029621.764466816,1289207.498910808
1028239.912067275,1292673.080712595
1033266.398803732,1290986.508860113
1035895.211560955,1291804.900745484
1030801.824969162,1290017.590420075
1033267.21550536,1293890.63789029
1028945.711801386,1286960.193915222
1031616.688395248,1290101.977414433
1035156.151854364,1292573.321386963
1029233.259724113,1287648.602497741
1034596.346204493,1295898.068308919
1035965.310131266,1293598.062410224
1030524.729033377,1295903.088209103
1029931.576953044,1288388.057511391
1032139.564695051,1292214.390564907
1024712.981789879,1290205.353390477
1033499.230103542,1295135.330240015
1033641.947303502,1295257.442073663
1033515.751224874,1296436.07693681
1029471.181029503,1295622.242313236
1033045.144406283,1291946.440612116
1035589.654988056,1292758.971885924
1028772.567184608,1290067.257545655
1032710.987368611,1294117.571810069
1029903.175180049,1288690.291480587
1034822.274013847,1292540.468873824
1028173.71039582,1291453.443976323
1024123.104447657,1291724.61865515
1031792.27873973,1291418.866925922
1032083.242240491,1289278.182385919
1028363.698517859,1290784.932156283
1031259.193020136,1289625.073134151
1028928.206743478,1291987.820521188
1035565.694293706,1289942.378476532
1035964.925005268,1293214.147215045
1030526.513093131,1289264.049558019
1031029.138381195,1289702.193554601
1032797.465697086,1293448.328775441
1035279.430815981,1289179.08941365
1030428.811343289,1289214.538956343
1023766.535282921,1292105.474870663
1032834.350685372,1293002.751131705
1024919.828910267,1293281.989353778
1030751.069782616,1289318.588536545
1029727.542643733,1287647.090353739
1034979.871696516,1290612.86531718
1032566.382979023,1295222.502099531
1035956.865813802,1290442.285545433
1027272.257196552,1289390.076740171
1034580.847790191,1292894.787249062
1033905.526149919,1291458.554663059
1026282.97620717,1290428.73022913
1024087.776899645,1290544.501356109
1029355.071780822,1287783.855673604
1030199.520927995,1288383.696449988
1032614.068221202,1290031.37216425
1026791.733329328,1291322.263335811
1032485.418006538,1294279.179210353
1034599.763653072,1291082.742126139
1033258.081925585,1291915.782100178
1024273.251497183,1289747.995370426
1035224.988676984,1293287.851225094
1029993.124369971,1289897.323403381
1030404.190533998,1289415.097942408
1026373.327114462,1293771.758668512
1026386.343486854,1289425.333689582
1032743.815491111,1291218.047260365
1026260.090589255,1291326.275230761
1023197.833529486,1292403.64586244
1035223.696656081,1288223.456875367
1030975.894139119,1288634.435302398
1032520.630528496,1291433.369503018
1032036.383015274,1293096.70251799
1032171.558276056,1296087.126278203
1033080.63467255,1291196.025584963
1032823.776346272,1291171.268421913
1024186.903472495,1289855.333213992
1028503.190989743,1289237.719555687
1028158.450777273,1290528.530215773
1028593.055475921,1290265.313929846
1031193.369821333,1287880.795199172
1033119.751750688,1294815.071483077
1030641.809270043,1292648.379060411
1028264.915034489,1291367.68190691
1028044.76647434,1292316.759059399
1027932.771047568,1292236.847137128
1031778.643280058,1289577.26959762
1032312.583281081,1292166.378524318
1029805.486916133,1290016.68410143
1028845.089783188,1288757.974930778
1033986.421063354,1292282.781636709
1034039.691450126,1291719.577204554
1028348.317088663,1292158.135053845
1032379.359930279,1292650.173327429
1030035.339357971,1288719.081274086
1025525.294600638,1292190.521193604
1028507.869857036,1288657.062798907
1033019.977335965,1291270.745306348
1027957.355409779,1288962.421551766
1027270.969649117,1293922.431320516
1028552.529647702,1290386.733688177
1027219.444682147,1289502.161583685
1029643.914724788,1292251.903331134
1035221.848273749,1292000.430087768
1030951.698717255,1288478.786784789
1029691.112266453,1287740.256893125
1027760.766954299,1288503.453259212
1032123.357254992,1295270.517025989
1030461.735154895,1287896.736442488
1029173.88963017,1290542.277167248
1026718.229539223,1289281.589129598
1024776.911979504,1290944.238644296
1032585.309544276,1289112.488987341
1027141.818731615,1289686.707108759
1035997.49562506,1293447.286856425
1027670.740594403,1292791.983157272
1029780.374249147,1288084.540435762
1032596.665241007,1292067.084644619
1035092.166083998,1292716.589339731
1032076.939867267,1292598.593119273
1035985.158660478,1292427.976532787
1024376.762492627,1290338.720896099
1028594.133397567,1292028.415375701
1029213.355549457,1292301.605817372
1025477.01331066,1289956.920355534
1031560.352365128,1292448.340031511
1032416.033648219,1293709.647299167
1031181.413782855,1292809.054333493
1030962.00406003,1288893.815700811
1029221.678669848,1290059.7437709
1032893.246228217,1291458.455095565
1028743.405008366,1290430.242593202
1030683.049641199,1287068.12743596
1028704.768125896,1289283.305673168
1030206.819707234,1290845.63292406
1024265.398655502,1292473.133301426
1030347.752008049,1290375.738522764
1024766.735229363,1289831.670576414
1030844.489778778,1292629.411248347
1032516.489993807,1295160.96925356
1034234.383146053,1292220.53612667
1031473.411262335,1291230.034213168
1029282.89875671,1292241.454845773
1029693.922297695,1292521.934493738
1029946.220309328,1291212.482560323
1036059.732783371,1290604.941464145
1035436.883634537,1291568.871663068
1033662.70399208,1287770.114448257
1032735.450961799,1290979.134363799
1032496.589879162,1293529.696574521
1027086.593836121,1289911.315973132
1031678.499506914,1294626.097139509
1030984.422082803,1294029.143888594
1032157.068699741,1290564.236873464
1033171.797009194,1290982.062182897
1027870.867387243,1291607.843464721
1031937.111967407,1296059.04353294
1030864.932626506,1288824.862199861
1024888.40127079,1290303.80979044
1027909.501520108,1291609.776143724
1032173.468916147,1292024.308838921
1030472.491230574,1290792.117617392
1027821.438317856,1290154.594635195
1028538.31637214,1290622.869669134
1031642.036930378,1294429.650278272
1030613.353468534,1288996.573510748
1034717.149885108,1292386.938699023
1027698.611488426,1291072.062179228
1029048.30146103,1290177.457029327
1033298.306507461,1290530.448380255
1033423.879105203,1292108.401201632
1035465.187927154,1291196.036349389
1024548.020141621,1291502.239932631
1027530.680335209,1290846.15929718
1028731.858358481,1290550.683264728
1027236.997876138,1290737.797987862
1030112.352880109,1292915.759847544
1035322.407075285,1291928.289967155
1032589.090891621,1290963.429135905
1025153.009850749,1290837.128166404
1032916.296430096,1295339.256017918
1033794.647891891,1291541.844078999
1031120.34946709,1292195.717211028
1035781.686121236,1291615.273582206
1035714.308088847,1293443.323763224
1024341.990794016,1289526.383990214
1026287.362815562,1290714.953391182
1026823.711989393,1289931.72048066
1032167.713798927,1289687.208566156
1028237.035009186,1290894.553315213
1028818.375709626,1291456.738719996
1024763.177817971,1291321.810224717
1028033.032742614,1287235.046798947
1024475.50710826,1290291.742952491
1028752.678570558,1291032.846007824
1032088.863822891,1294037.141598905
1027219.40370743,1287734.978269645
1032542.070854065,1291544.358653912
1026894.937073952,1290081.011544999
1026324.648285729,1290032.517899161
1032573.055316174,1293398.09928775
1034740.403758434,1291637.853068016
1033518.751623725,1290359.173947675
1032574.169960008,1292578.186817698
1029980.549096382,1290245.868072863
1031304.073508989,1288971.073579163
1024016.445594152,1290187.315026804
1031408.1778958,1288193.621584402
1032959.927191018,1291101.65451904
1025852.431594285,1289421.527098684
1024677.647600613,1293157.79627221
1035038.2117971,1292587.52611347
1030834.662819616,1293490.300116488
1032026.468944806,1289047.285229401
1029746.851094855,1288252.037504146
1031883.783763335,1293641.707285006
1033444.878972752,1287366.887942096
1034336.684753655,1291383.831748024
1029514.350156424,1287587.346795777
1028347.728429317,1288591.193617627
1033573.020978371,1288155.86791574
1034817.127268541,1292611.943953844
1030260.586024926,1287466.307274406
1032981.202743692,1295641.883315502
1028313.438127838,1290700.869406037
1032027.478111752,1294391.262538381
1035307.632957093,1292850.031819899
1035267.772876933,1292909.877454389
1028499.89333445,1291277.348908343
1035631.114853327,1290744.999414176
1029901.634705791,1290108.86127714
1033152.004987559,1291402.985735897
1029396.147219464,1289301.402393126
1029455.83737165,1288989.428073399
1034935.312513071,1291502.671983726
1033743.364990976,1289559.47707058
1035757.109998735,1292871.246263709
1029929.179419025,1289082.546660215
1030143.345681815,1290540.762186706
1032276.380152234,1292270.14480857
1028584.366220302,1289237.08975764
1025319.030357578,1290514.932466695
1033812.957488391,1291397.702411029
1030508.388641565,1289090.564481311
1034321.932929505,1291299.898847438
1030069.924013692,1289274.024517554
1034842.939701017,1293212.047655641
1028936.768035866,1292060.791488797
1025812.354018265,1289707.112175576
1030899.133611506,1290522.617613504
1030599.832261405,1291565.75430925
1031537.2178986,1290588.670911011
1033150.432619277,1293397.89173868
1025988.935618132,1290326.997788123
1032135.353877405,1290992.042426774
1030858.670007854,1290036.583688294
1033000.156239298,1295310.354752293
1034621.542404388,1291854.742665376
1035429.149688182,1295476.361209588
1032592.262246387,1294193.565714809
1025377.115825704,1290857.937742359
1034562.173085228,1291500.74619494
1034531.460355716,1292798.544285231
1028659.400483444,1290442.667647151
1027558.578402424,1290783.915651005
1031861.459202908,1292484.058023436
1033977.304951476,1289510.584567169
1034045.725374068,1292264.3319065
1032256.385923067,1295623.873356671
1035907.199861965,1290903.090503598
1033179.69364672,1290347.403291972
1024534.211555179,1291188.647172892
1029634.989173302,1290602.434418852
1031348.196560046,1287461.96911084
1028797.014213537,1292034.393454827
1032431.728462005,1294557.05777055
1032034.941787399,1292567.484381288
1033134.226686793,1293219.470405714
1023092.940139682,1292358.817494009
1029828.581909913,1287461.917265972
1027736.263486473,1290644.647751434
1025283.039698903,1289433.098609873
1032990.144853554,1290818.248531064
1031844.522074741,1290135.909523435
1030702.072609816,1290719.067953593
1028978.959652645,1289423.834844942
1031357.591853526,1288367.14851255
1031006.65499659,1288362.13324041
1023648.498352395,1292265.840427896
1033238.001573908,1290477.623389297
1030095.035427357,1286231.499128346
1035545.938307985,1292166.317599653
1030321.587264514,1289830.52124344
1028613.147904376,1290380.944412448
1032213.185675916,1292140.376656587
1027510.702465411,1289869.56368257
1023640.306022728,1290902.377779332
1030614.8941675,1293110.466943433
1030455.107674777,1291014.717274275
1032618.68306696,1289957.007665089
1033782.538219316,1292291.955467201
1024614.9042781,1289464.598882595
1030784.980076091,1289890.619995911
1029541.939969306,1291094.80546533
1025249.68972065,1289252.961162732
1028900.993491205,1292448.000846802
1028910.942024581,1289817.797521226
1029938.131050771,1291018.150463965
1031334.589698228,1294305.986675624
1024960.272028443,1291077.230183812
1025147.522273872,1290195.060400201
1032416.879608189,1288943.441261613
1034807.960478495,1291595.283616226
1035584.842217917,1292510.885505485
1034643.554607432,1291529.821190937
1027424.795485829,1290345.585134435
1031157.350960372,1290207.694695599
1035000.790127032,1292833.180976097
1029254.449652474,1288945.739153408
1032329.508477859,1291034.881777168
1031574.986808741,1290322.243413222
1031223.091532941,1288583.061517009
1035884.551768598,1288925.662536263
1029000.524494491,1292373.961728796
1031412.030833834,1293567.799710262
1032638.19534525,1293036.172030193
1024715.086563625,1291880.842131665
1036127.288098596,1291324.310480014
1024464.429479729,1289770.838799547
1031001.568418946,1290765.217565121
1024836.126434021,1290081.71475848
1029228.742859846,1291610.644288305
1030524.178099111,1288243.062287571
1029707.406888847,1291398.624461509
1032389.201309565,1295563.212340844
1026490.6035555,1290906.873510906
1035894.942788961,1291232.476344751
1024384.58811662,1291934.888451839
1031787.568968553,1293189.917297068
1029577.907867016,1287327.858717675
1030324.379404296,1289536.94318581
1034073.535809564,1292916.631741398
1029599.292061468,1290782.52158422
1029137.801239793,1289739.603089129
1027494.789506112,1288111.600556951
1026824.796316647,1288111.414892367
1034144.216236868,1291940.009741668
1027634.982441272,1289052.345021706
1031820.994731197,1287127.160983754
1031100.827672058,1292062.872061439
1030648.443227542,1289086.697023142
1033745.833903468,1291191.233970129
1025113.924728211,1290350.071300364
1030380.794556213,1289736.936960704
1029601.577486992,1289747.22387673
1035339.880649088,1292387.886538742
1024840.122545274,1292512.798257258
1027027.677005582,1288800.838439405
1030023.029156039,1289198.163286047
1028844.614477384,1292250.173984606
1028663.759354605,1290141.856414584
1030219.736540737,1288239.816271173
1024279.789858026,1292669.659544697
1027172.061756695,1290423.457736561
1028096.340947143,1290258.148795708
1031724.780421013,1291081.833180137
1034214.783813812,1287938.496456374
1030009.176263819,1290843.253531838
1032309.265958445,1288835.068840767
1033729.867605067,1293664.225385274
1031026.614342771,1291041.110729814
1031797.3447452,1290072.896571146
1024856.428601702,1289905.055433704
1025093.369550684,1290466.683064802
1029040.592821816,1290955.35895065
1024169.953094217,1289538.251144797
1032418.984192821,1294195.526276911
1029274.475475261,1287814.301806418
1024617.045448668,1290489.90831151
1027971.243020199,1289955.424847899
1032113.750749213,1289138.331231442
1031138.430075426,1295016.411576473
1031808.48564936,1289007.100756825
1028775.860285,1291652.582651316
1031101.275124876,1290128.688298224
1031157.678980612,1296259.040869822
1028257.544451099,1291200.710323655
1032173.536901375,1291551.239700238
1026038.63233718,1290467.592683459
1032230.286883686,1292068.361150737
1028014.385361102,1291524.969738064
1028940.949891518,1290502.829890812
1031010.07677493,1292677.454077345
1025728.900713821,1289034.77055669
1027466.717820649,1291722.465448542
1026846.214871778,1291233.946886132
1033351.797118573,1290747.341758745
1032102.030175463,1293773.361731412
1025445.506673212,1289659.80188627
1027968.293178819,1289324.511058289
1035215.501701539,1293089.902166569
1028709.216644506,1289662.133273955
1029801.366762592,1289826.684767928
1032792.924559991,1292350.835423116
1026894.965447804,1294333.515089065
1025774.869328651,1290798.426581335
1029129.722910411,1291826.427884162
1025661.704263565,1290579.481622174
1029790.202369137,1289391.376384013
1032019.187848866,1292180.862095084
1032143.633294323,1288661.462243785
1030708.460642112,1288239.186494481
1031962.709520714,1289150.682619729
1030793.87194221,1291747.836726172
1028858.703201879,1286563.957279962
1033656.095394212,1292307.882167071
1035901.679736727,1291305.149060381
1035758.756514896,1293311.185343675
1028136.860875046,1289662.979347454
1035407.088040054,1290965.955120181
1028777.456228395,1289480.614691504
1032496.801622792,1295053.023729489
1030523.545241781,1291812.342487748
1025351.390272191,1291140.211671271
1031993.045476723,1291507.574388237
1028348.937154765,1290473.560377042
1028203.529541465,1288741.30245052
1028031.913106291,1292051.831451042
1033208.815277572,1290865.179998803
1033090.410589558,1293762.326789973
1032727.172018219,1293742.767726514
1033721.013088719,1291605.506770655
1033176.448672445,1291916.193388759
1028023.540774417,1291390.047795278
1029994.967775671,1288838.565495519
1032572.059567191,1291788.069619157
1025863.27042456,1291293.241706904
1029197.082964696,1286178.176555045
1031493.473162386,1287232.568679498
1030165.941791063,1293380.524344318
1033690.515695869,1293803.03609258
1031698.642261834,1291778.913942721
1033905.49663592,1288132.339877656
1026165.038794782,1290496.136989768
1028441.19835814,1289004.919541815
1028342.162811428,1289773.779477351
1024451.866441621,1292088.979722125
1030677.758786562,1291589.009011276
1035141.228538709,1292664.363337056
1029719.477940316,1286618.977265019
1028986.685502225,1290195.565044574
1032193.182567739,1291952.737482176
1030379.08690894,1291044.762812783
1030092.55372389,1290372.645856265
1033328.018146581,1291949.679627473
1035232.506989427,1291695.054109557
1031315.127335518,1286934.646344048
1032631.043142714,1295269.381068975
1033336.248866751,1290671.188268062
1034731.204181158,1289889.373459969
1031605.284802625,1291656.84327279
1025519.569854371,1290837.488169465
1035609.440692371,1291171.8651376
1035567.002383189,1293039.705235404
1033566.109227294,1292442.12897915
1034271.407573939,1292101.319243087
1024436.817768225,1290709.475360275
1030035.138329795,1292472.199519321
1028613.779560562,1290609.27166199
1029923.460806496,1290773.208338139
1031238.549181267,1291767.125145192
1032394.065983806,1292948.269185258
1026673.4471386,1293618.493965365
1031867.121924572,1295473.824848083
1032341.741187509,1290237.522261527
1030191.301502681,1288514.034365418
1035234.90110776,1291619.948595691
1028698.57384673,1290805.30654311
1029277.931406466,1290399.838705497
1031403.258728737,1294451.782531786
1028539.10340228,1289105.665938745
1028200.489660664,1294238.07654787
1031579.195976528,1287936.652332536
1034801.045119666,1294892.202741222
1034340.943165145,1293404.176679109
1032544.484670048,1295006.250603482
1031303.761254276,1295165.122834029
1030816.357320892,1291598.78186944
1026885.469875813,1288892.537564298
1032769.616158586,1293307.036597777
1024850.359256116,1290629.670997523
1029564.017515381,1288964.052933665
1033124.63402977,1295757.77569521
1033367.30543504,1294469.620976194
1033999.372171885,1292387.801023769
1032065.948344466,1290797.383300972
1032019.427167839,1295309.854295293
1031541.311749864,1289634.133804757
1035306.50345185,1287955.039695503
1032514.464208276,1294635.526008621
1030661.487420001,1295227.41615036
1027912.75257586,1291551.864218924
1029497.036621427,1288258.597549051
1031957.340123122,1289734.213547514
1033288.116869806,1289896.895610515
1024687.535119348,1288997.453730441
1029995.234834484,1291467.136106828
1023550.644994848,1291492.319344112
1027117.94787232,1291128.617813675
1031638.122259727,1293196.27851998
1031950.338964351,1291339.828590787
1029908.169898019,1289808.148708768
1031196.882878369,1288082.283339071
1031273.286671143,1290737.157440467
1028059.381481508,1287569.8324582
1025866.192477408,1290896.543481559
1032845.949501363,1292461.010237058
1031206.340634819,1290346.171617849
1029729.821939701,1292127.103072518
1032919.464408847,1289963.606956556
1029478.241243433,1286394.145163078
1032753.642726874,1291367.614351152
1032303.964171115,1292331.737078258
1031826.315204643,1292569.758942625
1027378.758040204,1293127.706423382
1028979.76697937,1290420.390867038
1030276.241944191,1290048.782522588
1029664.828192046,1289915.676076001
1035309.523538518,1292243.559556203
1031888.443664616,1294028.862820051
1024566.175725778,1290505.851270254
1033703.341053575,1292165.042572542
1033632.6198046,1291713.295755848
1024629.472529778,1292574.766838916
1032744.325557064,1293386.399530545
1034486.073764175,1290125.61221047
1033998.946550402,1292155.438848094
1030206.590153162,1290505.675804956
1034596.551270558,1293041.401201879
1030821.672302787,1290929.56788181
1032421.975309309,1292054.23521533
1030511.923429688,1292227.576515892
1032284.994651763,1292680.571424762
1032286.005168844,1291476.413101251
1024356.286891074,1290944.089192549
1034695.376019694,1291247.177246636
1024986.825458515,1290413.049828999
1028894.717445514,1287732.083255151
1032780.169053033,1292568.164039558
1030965.257517259,1293364.627584187
1030626.052951342,1289372.060318559
1030126.294436778,1290672.108212733
1036054.931022806,1292040.995818348
1036144.107914777,1293861.585173738
1024500.897540328,1289900.696113133
1031989.706633982,1295505.28709797
1027834.016279963,1290034.015251153
1031658.020666895,1288479.154075171
1031884.108353215,1291137.105775667
1027278.075667664,1290351.311163874
1029352.080331332,1289414.817282798
1033516.912369241,1292523.006703814
1027660.068242129,1289254.126110611
1029320.396964448,1288274.877217313
1028207.442134364,1289520.595288144
1027617.731503864,1290331.653281283
1034438.234158619,1293208.804850447
1031690.500388395,1289436.059214704
1032060.395391221,1292406.2479996
1031704.263018926,1292916.271637559
1035441.289419587,1292265.200702333
1031526.39008828,1295140.684581157
1028483.613139842,1291482.45021624
1027895.177812722,1290910.693353899
1032589.40630693,1292184.598702212
1029508.041143685,1292797.938544754
1032620.94682959,1290785.53274667
1035815.103408399,1292460.011573351
1033103.304336014,1293977.856821128
1030336.862203007,1290927.083565256
1028374.806873403,1290551.858173646
1024171.757542297,1291274.035794844
1033064.856721775,1290553.452003598
1025931.418877627,1288843.681178977
1029837.757460611,1289576.593503974
1033488.179135116,1292143.952370602
1027637.831801008,1289714.946336215
1030481.19754936,1290354.241385162
1031698.236608215,1295799.23741037
1033757.503447132,1291673.399058972
1025064.980845307,1290027.106049255
1033552.009363647,1293289.083448074
1033923.861047618,1296204.619441916
1024400.028640072,1290764.882507481
1027083.565077578,1291275.582508088
1033466.917719146,1290670.250518678
1035537.369176216,1293950.378475083
1023933.787393899,1290797.873754579
1025404.081742001,1290562.281491572
1028973.988669465,1292401.609764291
1031781.563119618,1289787.355299771
1032117.679001933,1290309.461453811
1032782.960753408,1295497.536203978
1029754.917317881,1291463.513802308
1033823.882512246,1290479.318212673
1029856.993016687,1288518.431423494
1029131.414509519,1290779.401377046
1029118.114529512,1289274.272981494
1028296.781176751,1290112.211513359
1031586.013683785,1294179.074610129
1035007.434640985,1290504.320432777
1027762.149552637,1287629.522465624
1024657.189818274,1290536.124755165
1033602.655369342,1291175.608792275
1024506.974495704,1292729.469086334
1031436.595609182,1288802.422168555
1032194.592192549,1291234.812323622
1034086.204459045,1291652.154250146
1032690.997629894,1291158.797512254
1033955.130778003,1292420.638753419
1034380.010003862,1291174.731635647
1028476.737387048,1290223.584343403
1033426.612627644,1292320.174189864
1033564.978143316,1291740.537315166
1029355.463063952,1291918.590921174
1031576.972658216,1289780.881784255
1025639.258547207,1290220.677818859
1026677.464711467,1290004.436713722
1032474.344424444,1292965.511525217
1031969.728771489,1293458.077820294
1031102.490443307,1291783.297702149
1032026.243885165,1294833.5902487
1034145.461875242,1290997.986909566
1028931.039370687,1292978.141772791
1032107.549854074,1294379.698894201
1029986.515711345,1288464.01013152
1029718.777367394,1288983.09705815
1031900.260049926,1290936.445273347
1028857.84910951,1289089.020194954
1035196.103848709,1292902.671299819
1031499.181630675,1287514.092699819
1029303.94468681,1289362.634244696
1031413.966741462,1288882.820896471
1026687.054418484,1293927.85279465
1032784.049180218,1290809.196348535
1024043.617679974,1292202.595141656
1030864.981079619,1288967.081370056
1029232.563881268,1286819.634893991
1030011.901969374,1291018.944002348
1025502.475722263,1293236.972869497
1029593.509566054,1287245.118164994
1036177.423850182,1295141.77615553
1028184.975296842,1290682.789500293
1030460.930222969,1289823.757485461
1032439.093354673,1292850.395260828
1035205.541093704,1292121.680991971
1029085.607888842,1290268.240137383
1035938.225234351,1291957.067613444
1025439.843090157,1289330.636793101
1028844.357851185,1288269.49142594
1034456.261299479,1290981.100474695
1034773.081168501,1292169.088778763
1028276.024522022,1289150.693743899
1031608.445133324,1290920.343132468
1030067.310400922,1289546.244877958
1034555.288916988,1292698.507047777
1034211.791705625,1292551.119421005
1034073.237585466,1291300.454734446
1027695.736093342,1290947.372530912
1031692.346889372,1290965.290849027
1025413.40564323,1292934.372301169
1028529.443921996,1290952.237034001
1026060.243447242,1290689.44101628
1024630.241180235,1291699.722737053
1029811.469224784,1291565.479014033
1032325.883709202,1290747.680362621
1024879.940521419,1290190.849504201
1030352.485163065,1292259.460402023
1027834.100530263,1287309.166188702
1030536.301043905,1290412.209958504
1031404.009223255,1290711.284614795
1026673.264387638,1290918.306294874
1028784.398394629,1292311.819356011
1031420.837614192,1292822.724715124
1024804.611270158,1290648.701339417
1035135.669382362,1293844.952327524
1034892.45199865,1292152.806682234
1032145.945870294,1295051.000443084
1031080.39578975,1287948.709752672
1027465.861740997,1291245.473074237
1024327.647110139,1290377.498907858
1030742.727197168,1291366.562744353
1026418.387570778,1289621.47593544
1035567.158223104,1288942.245202891
1028685.134058155,1289872.204058429
1034001.480972421,1291510.80111629
1024330.539194997,1290011.031772736
1031022.698297938,1286497.78968648
