Xm,Ym,B_1
1034379.21332234,1291454.80917171,0.0500000007450581
1028264.48129329,1290023.15495925,0.0329999998211861
1024668.04171369,1292116.40703824,0.0199999995529652
1034124.80179352,1292297.64823075,0.0500000007450581
1033760.22499369,1291118.50248435,0.0500000007450581
1033628.29085724,1292612.98553861,0.0500000007450581
1026504.07746697,1290733.49132702,0.0329999998211861
1032933.67295791,1289697.43750245,0.0199999995529652
1029756.11735614,1292578.78652269,0.0199999995529652
1034693.72855607,1293801.85038372,0.0500000007450581
1034301.09806443,1291104.0871136,0.0500000007450581
1024471.37817191,1291987.87000095,0.0199999995529652
1034708.31598287,1292170.13759691,0.0500000007450581
1028444.10433293,1287933.74926948,0.0329999998211861
1029045.11565501,1289821.55977939,0.0329999998211861
1026201.15543816,1289749.13297631,0.0329999998211861
1028903.48772887,1289751.38192262,0.0329999998211861
1032425.66061376,1288520.4756455,0.0199999995529652
1030647.59821626,1289727.03463798,0.0199999995529652
1031604.85860349,1290991.25000403,0.0199999995529652
1034593.47138795,1292509.06173428,0.0500000007450581
1026736.3686451,1291451.45412668,0.0329999998211861
1025698.63230019,1293185.96240015,0.0329999998211861
1028504.99266545,1287005.99426951,0.0329999998211861
1023363.82560639,1292218.37649202,0.0199999995529652
1033521.55738308,1291482.617882,0.0500000007450581
1030017.23067301,1286618.60599216,0.0199999995529652
1030347.76345955,1289461.21101783,0.0199999995529652
1025596.51134617,1290575.76448418,0.0329999998211861
1030933.81590669,1291809.49852591,0.0199999995529652
1030448.27866827,1291881.35400594,0.0199999995529652
1025205.10922514,1292885.37649195,0.0329999998211861
1028685.44480111,1290374.00950407,0.0329999998211861
1028056.97887554,1291585.43871486,0.0329999998211861
1029195.24382118,1289285.74536522,0.0329999998211861
1034091.08551776,1289845.67464515,0.0199999995529652
1028674.61451653,1289808.19487848,0.0329999998211861
1024097.48519698,1290486.52947982,0.0199999995529652
1027976.60748865,1287415.97343543,0.0329999998211861
1024598.12022799,1290199.75757878,0.0199999995529652
1030998.28249691,1290914.66456189,0.0199999995529652
1031022.76909831,1291656.95127709,0.0199999995529652
1030071.75456657,1291677.91323303,0.0199999995529652
1030467.73600978,1293100.66525301,0.0199999995529652
1034055.25385548,1291992.11056105,0.0500000007450581
1024116.58567439,1289742.12736667,0.0199999995529652
1025060.93363552,1290346.57451211,0.0329999998211861
1030803.54329423,1288577.94525168,0.0199999995529652
1030062.57281453,1290644.96883959,0.0199999995529652
1034391.70507107,1291860.96914923,0.0500000007450581
1028288.97585379,1290440.81468001,0.0329999998211861
1028361.40696277,1287132.38178116,0.0329999998211861
1032112.34233142,1295192.95888187,0.0199999995529652
1025453.70459878,1290199.65174851,0.0329999998211861
1029455.08661807,1291949.75704392,0.0329999998211861
1029864.49029436,1290459.08164806,0.0199999995529652
1023784.74710275,1291125.29001652,0.0199999995529652
1029046.74492474,1290397.83834774,0.0329999998211861
1032436.29531296,1291283.39891366,0.0199999995529652
1031479.50997378,1293952.09301935,0.0199999995529652
1032190.75529293,1295680.16917365,0.0199999995529652
1030608.977104,1289437.16023563,0.0199999995529652
1036165.35040936,1291187.96957287,0.0500000007450581
1032056.28299651,1294317.54848709,0.0500000007450581
1028917.96415489,1292329.15951173,0.0329999998211861
1033222.67524537,1293214.69324085,0.0500000007450581
1033307.29536177,1295523.36980761,0.0500000007450581
1032367.45554746,1293646.6187963,0.0500000007450581
1028047.47748268,1290927.44866397,0.0329999998211861
1025217.80125821,1290470.08437273,0.0329999998211861
1030487.92416503,1287994.74391985,0.0199999995529652
1024126.51404265,1292531.47968498,0.0199999995529652
1028885.29696668,1287822.14673507,0.0329999998211861
1029201.39120897,1290171.42416869,0.0329999998211861
1031152.41361998,1290823.38666302,0.0199999995529652
1029240.87689065,1291402.08788336,0.0329999998211861
1032078.23911881,1294776.35211778,0.0199999995529652
1032004.83179965,1291997.91176902,0.0199999995529652
1031137.58483637,1288562.93151917,0.0199999995529652
1032584.77227079,1295751.95473238,0.0199999995529652
1028244.31285502,1291845.72468414,0.0329999998211861
1031636.32263329,1292462.48583316,0.0199999995529652
1034447.40574493,1292356.17958905,0.0500000007450581
1029569.62285394,1289239.06354983,0.0329999998211861
1032916.84053746,1290683.59727872,0.0199999995529652
1034374.85023837,1289548.02863066,0.0199999995529652
1035139.38087254,1292132.66700022,0.0500000007450581
1031652.08191947,1288921.62388961,0.0199999995529652
1027901.35342215,1290650.30138353,0.0329999998211861
1027860.91775948,1289022.53072996,0.0329999998211861
1028791.23030285,1289083.30439266,0.0329999998211861
1036056.29809449,1294876.30021185,0.0500000007450581
1030653.45785971,1290262.44889202,0.0199999995529652
1035305.91828562,1293480.1720985,0.0500000007450581
1031227.76739156,1290966.75838306,0.0199999995529652
1030293.75837289,1295267.84051709,0.0199999995529652
1025186.31793222,1290317.41518947,0.0329999998211861
1032586.18414433,1293756.4604436,0.0500000007450581
1035697.80731236,1292328.59285111,0.0500000007450581
1030751.73553696,1289571.74981662,0.0199999995529652
1028440.29754949,1294530.88784701,0.0329999998211861
1024013.72851593,1290942.49509455,0.0199999995529652
1027874.05444256,1291906.63309272,0.0329999998211861
1031256.86900572,1290634.20606506,0.0199999995529652
1032114.76978913,1289634.19505796,0.0199999995529652
1031089.33071424,1288172.05761355,0.0199999995529652
1033249.28925893,1296023.45242217,0.0199999995529652
1034561.35861034,1291943.81957735,0.0500000007450581
1026881.99190033,1289849.2524781,0.0329999998211861
1028338.56207067,1292414.41894986,0.0329999998211861
1031478.03307425,1290431.87391029,0.0199999995529652
1032724.72687878,1292008.47238528,0.0500000007450581
1029499.05787704,1292161.59143146,0.0199999995529652
1028126.11011084,1292033.74479898,0.0329999998211861
1027938.50212146,1291204.77718975,0.0329999998211861
1033397.02557147,1288929.1362107,0.0199999995529652
1035850.30715462,1292904.64014951,0.0500000007450581
1027678.60210721,1291217.5561526,0.0329999998211861
1029664.70024718,1287472.69891011,0.0199999995529652
1031711.32374033,1292182.96328163,0.0199999995529652
1031961.18364075,1292588.24242431,0.0199999995529652
1029903.92189528,1291267.83454054,0.0199999995529652
1028984.57650056,1292209.87733386,0.0329999998211861
1031301.5539019,1290478.10841516,0.0199999995529652
1031574.10110138,1295859.00506373,0.0199999995529652
1032392.35918025,1293090.57129812,0.0500000007450581
1027127.62306019,1290491.55601756,0.0329999998211861
1027845.16755428,1288147.68912789,0.0329999998211861
1033990.44835279,1293216.33855781,0.0500000007450581
1030268.15380354,1288447.67596111,0.0199999995529652
1028494.96325154,1289844.15681048,0.0329999998211861
1028268.16623641,1291454.00903994,0.0329999998211861
1023748.95998112,1291919.71432423,0.0199999995529652
1029733.53618106,1291118.28052207,0.0199999995529652
1025046.86299309,1290149.03957159,0.0329999998211861
1031050.78016771,1289861.74389032,0.0199999995529652
1035399.14042442,1293877.53889193,0.0500000007450581
1027711.92136815,1290714.03911979,0.0329999998211861
1027877.41461638,1292404.89796452,0.0329999998211861
1024491.23325262,1289832.46658749,0.0199999995529652
1032164.44110553,1294665.57215146,0.0199999995529652
1023281.58197931,1292410.17788786,0.0199999995529652
1032722.38377561,1289493.15509366,0.0199999995529652
1028778.24664724,1288220.57896265,0.0329999998211861
1030031.48472301,1287513.94778018,0.0199999995529652
1027900.98617011,1289889.03073292,0.0329999998211861
1025041.28270607,1290499.47368447,0.0329999998211861
1033868.14285789,1289626.3016687,0.0199999995529652
1029122.68078479,1291508.41200307,0.0329999998211861
1024033.31776852,1292101.48554055,0.0199999995529652
1031399.61097889,1288446.23388004,0.0199999995529652
1031527.99228637,1293601.32507168,0.0500000007450581
1032121.90757189,1293667.31676954,0.0500000007450581
1030429.05223969,1288550.71478779,0.0199999995529652
1029263.59317614,1287153.72992661,0.0199999995529652
1024215.48765145,1290460.34854856,0.0199999995529652
1025054.95143517,1290265.1510864,0.0329999998211861
1031822.72893482,1291067.98300054,0.0199999995529652
1035382.78977857,1293036.27237494,0.0500000007450581
1023766.58054343,1291641.33130864,0.0199999995529652
1031015.37125255,1290396.33876397,0.0199999995529652
1028309.55936431,1290528.00400395,0.0329999998211861
1029383.55793198,1289892.6102191,0.0329999998211861
1024659.28940727,1290640.13788403,0.0199999995529652
1032218.35968272,1289733.37824147,0.0199999995529652
1024746.47931078,1292796.12404721,0.0199999995529652
1031730.34956947,1291850.67681876,0.0199999995529652
1034653.01077354,1292823.3997736,0.0500000007450581
1033316.40012925,1290916.58970988,0.0199999995529652
1028567.46880466,1291760.21102725,0.0329999998211861
1029722.07549889,1289921.28630479,0.0329999998211861
1034734.76404664,1292504.44668648,0.0500000007450581
1032532.03120833,1292366.26414393,0.0500000007450581
1034191.78777969,1287712.25662391,0.0199999995529652
1027928.78394979,1292053.1145585,0.0329999998211861
1030928.55267955,1291198.59640636,0.0199999995529652
1028924.85536262,1291214.4401402,0.0329999998211861
1028255.68320688,1290187.75400472,0.0329999998211861
1023643.92946498,1291000.28997159,0.0199999995529652
1024245.97438436,1290813.80140644,0.0199999995529652
1032802.52458301,1291597.38758088,0.0199999995529652
1029190.59907499,1290477.00954443,0.0329999998211861
1030382.81803244,1294885.94456059,0.0199999995529652
1029457.61567761,1291634.47196225,0.0329999998211861
1029494.17719921,1291195.47517463,0.0329999998211861
1029859.59683498,1289398.28193182,0.0329999998211861
1030799.94463546,1289691.08022292,0.0199999995529652
1024509.75143018,1290591.98331807,0.0199999995529652
1023670.56616483,1292368.09703964,0.0199999995529652
1029397.86119864,1289011.65249151,0.0329999998211861
1033214.97328467,1294178.66914201,0.0500000007450581
1030665.63029459,1293481.89037142,0.0199999995529652
1035724.28364011,1291264.49916466,0.0500000007450581
1030317.67536011,1288204.31484824,0.0199999995529652
1028150.99922976,1293443.23578852,0.0329999998211861
1025621.54213111,1288899.39742747,0.0329999998211861
1031876.50102001,1292898.69238763,0.0199999995529652
1027883.17245157,1288524.23312001,0.0329999998211861
1031062.07459531,1292346.43041516,0.0199999995529652
1030995.67998947,1291417.5281362,0.0199999995529652
1029801.22367324,1291638.70894901,0.0199999995529652
1023317.79660265,1291839.41136443,0.0199999995529652
1036065.55091647,1293993.78293059,0.0500000007450581
1031782.2506827,1290527.40486799,0.0199999995529652
1030413.91746428,1291369.1020551,0.0199999995529652
1033158.58100754,1290685.25308049,0.0199999995529652
1026416.8896044,1290456.69133733,0.0329999998211861
1025295.74164935,1290382.24035496,0.0329999998211861
1033449.98194962,1292664.27478648,0.0500000007450581
1028730.63656026,1291606.1656752,0.0329999998211861
1036154.56675645,1290916.18583434,0.0500000007450581
1035704.87074802,1292219.15471759,0.0500000007450581
1026585.09391598,1290191.63879762,0.0329999998211861
1023892.61922185,1292081.75826856,0.0199999995529652
1029866.02903951,1292578.09539019,0.0199999995529652
1028777.83396644,1289617.39866766,0.0329999998211861
1023947.13914272,1290487.87378454,0.0199999995529652
1031787.28717981,1296024.44344576,0.0199999995529652
1027684.84918764,1291003.20152553,0.0329999998211861
1026001.26941921,1290702.09387467,0.0329999998211861
1024903.66592975,1291156.27155896,0.0199999995529652
1029631.21597067,1291262.62491623,0.0329999998211861
1024994.33564608,1289739.32207302,0.0329999998211861
1034730.4221311,1291860.31282498,0.0500000007450581
1028397.06496263,1287310.57583939,0.0329999998211861
1027865.58363939,1292662.56053453,0.0329999998211861
1025055.61176519,1290661.41599322,0.0329999998211861
1031174.4077408,1292605.96891592,0.0199999995529652
1023845.94642657,1292281.01728308,0.0199999995529652
1035749.82218521,1291651.92018183,0.0500000007450581
1029412.32187813,1289774.47114675,0.0329999998211861
1031929.09895693,1295549.98306832,0.0199999995529652
1026373.91069267,1290833.65611296,0.0329999998211861
1036103.67258679,1292784.96831288,0.0500000007450581
1024568.60952515,1288997.01493794,0.0199999995529652
1029749.17621849,1288591.07766653,0.0329999998211861
1023620.19569012,1291538.29652026,0.0199999995529652
1029523.14052415,1289103.79775941,0.0329999998211861
1034971.50886548,1291336.13887626,0.0500000007450581
1025806.35597546,1288523.54623884,0.0329999998211861
1024406.30916106,1291734.58690047,0.0199999995529652
1034080.78971596,1289345.18707188,0.0199999995529652
1033248.5388402,1295818.99408776,0.0500000007450581
1031573.42712276,1292630.15741085,0.0199999995529652
1029119.71285551,1288245.8859017,0.0329999998211861
1034244.43390392,1291614.49365107,0.0500000007450581
1034139.96336992,1291229.71485336,0.0500000007450581
1029911.17031166,1289647.1470149,0.0329999998211861
1023468.79363818,1292319.66294512,0.0199999995529652
1031383.11993546,1293112.74829773,0.0199999995529652
1026485.93036464,1288531.67698851,0.0329999998211861
1034383.9697455,1293538.79614527,0.0500000007450581
1030099.09918125,1290098.85323772,0.0199999995529652
1033728.12042097,1287982.1662662,0.0199999995529652
1033144.988858,1294344.44531348,0.0500000007450581
1030538.23742162,1288824.21209317,0.0199999995529652
1030990.43278022,1289939.32610832,0.0199999995529652
1032950.03920093,1291361.10522171,0.0199999995529652
1028821.68054638,1291295.50664742,0.0329999998211861
1033017.70185832,1290628.36348929,0.0199999995529652
1028459.75956236,1289395.4463212,0.0329999998211861
1032151.71620889,1289893.02805278,0.0199999995529652
1030194.89711808,1290589.21844134,0.0199999995529652
1030765.14451485,1289107.34232835,0.0199999995529652
1030392.4087842,1288723.14663776,0.0199999995529652
1032260.72008391,1293768.1560904,0.0500000007450581
1030379.72888159,1290611.83509829,0.0199999995529652
1035718.86039659,1290342.80833154,0.0500000007450581
1033731.46950944,1291262.54800994,0.0500000007450581
1024392.33612481,1289481.28926828,0.0199999995529652
1027608.96003602,1291375.51884148,0.0329999998211861
1032587.03226158,1289350.10566751,0.0199999995529652
1032445.88043232,1289215.61620173,0.0199999995529652
1031261.24726611,1295885.29022044,0.0199999995529652
1033803.85238538,1292436.12004627,0.0500000007450581
1029484.91214426,1290691.70372946,0.0329999998211861
1032593.2832174,1293665.24996861,0.0500000007450581
1036065.26596125,1290008.96921686,0.0500000007450581
1033499.20962792,1294448.21494063,0.0500000007450581
1033645.99437587,1294114.03256837,0.0500000007450581
1029892.4436788,1291061.02814983,0.0199999995529652
1032006.90573515,1289970.48660203,0.0199999995529652
1024093.46457985,1291274.62913188,0.0199999995529652
1033888.30249586,1290683.15818748,0.0500000007450581
1031085.69595433,1291114.60502256,0.0199999995529652
1025196.80474913,1291461.7115254,0.0329999998211861
1024742.71235423,1290337.84246434,0.0199999995529652
1035654.97882684,1292504.67184727,0.0500000007450581
1032769.94368728,1293147.69594737,0.0500000007450581
1035179.47499571,1291836.63514949,0.0500000007450581
1028073.80359124,1290179.56438447,0.0329999998211861
1026223.80347337,1290465.52672308,0.0329999998211861
1029733.8017877,1289043.82148996,0.0329999998211861
1034272.48553189,1292508.16676385,0.0500000007450581
1030822.17030257,1290172.41108842,0.0199999995529652
1029452.79118022,1289345.49901726,0.0329999998211861
1033952.90275329,1291716.64482515,0.0500000007450581
1024287.17055743,1291925.36476898,0.0199999995529652
1032901.8373786,1294215.94087766,0.0500000007450581
1035497.30246114,1291541.94934513,0.0500000007450581
1024486.77597945,1292833.34261787,0.0199999995529652
1024211.57536072,1292889.39909478,0.0199999995529652
1031757.13365392,1289490.57341494,0.0199999995529652
1030141.81213431,1290808.53671929,0.0199999995529652
1028676.76369301,1288599.36151632,0.0329999998211861
1032607.74292975,1290606.61157349,0.0199999995529652
1034029.32016243,1290821.40379266,0.0500000007450581
1030548.94992601,1287376.94869686,0.0199999995529652
1025758.62969015,1291734.37644344,0.0329999998211861
1025601.24398078,1291965.66336845,0.0329999998211861
1026944.94262845,1288537.38299199,0.0329999998211861
1034331.48021795,1291779.33991768,0.0500000007450581
1033147.89732199,1291575.51419031,0.0500000007450581
1030218.83946687,1291621.41991922,0.0199999995529652
1031692.19208934,1291701.4750081,0.0199999995529652
1030269.44872385,1291264.66201266,0.0199999995529652
1032057.1286565,1290342.16884955,0.0199999995529652
1024768.29315206,1290007.29190769,0.0199999995529652
1028883.68730932,1292386.57950621,0.0329999998211861
1024370.1118982,1289349.54391382,0.0199999995529652
1034292.48471986,1292345.50528806,0.0500000007450581
1031935.28603986,1291917.68412554,0.0199999995529652
1034384.25352253,1295882.80486926,0.0500000007450581
1031521.08412025,1291436.18307447,0.0199999995529652
1031618.90773935,1294291.51468433,0.0199999995529652
1032311.02972433,1289072.13366059,0.0199999995529652
1032170.07279381,1288937.38870524,0.0199999995529652
1035763.61855603,1288138.21874464,0.0500000007450581
1031775.23487433,1290693.4059576,0.0199999995529652
1032418.48087035,1292694.29406888,0.0500000007450581
1027115.15849295,1290657.25317254,0.0329999998211861
1023733.19014238,1290745.45860262,0.0199999995529652
1028769.8877291,1286380.14484167,0.0199999995529652
1032640.37874167,1291846.99398045,0.0199999995529652
1031894.3492561,1288659.07796281,0.0199999995529652
1032035.30872894,1288793.79788811,0.0199999995529652
1026699.92969128,1291085.83059096,0.0329999998211861
1028689.55239566,1289154.82365406,0.0329999998211861
1027580.68619039,1290643.31739772,0.0329999998211861
1028096.1210369,1290790.32922899,0.0329999998211861
1028798.84599766,1288067.81143032,0.0329999998211861
1030945.79902566,1289560.68834707,0.0199999995529652
1029717.90007714,1286753.04490223,0.0199999995529652
1028281.09281787,1291293.17134198,0.0329999998211861
1035698.4302154,1289346.65503979,0.0500000007450581
1028048.66270198,1290604.44609084,0.0329999998211861
1034658.70999009,1292641.79388031,0.0500000007450581
1032017.76382463,1291572.58829823,0.0199999995529652
1028096.98783331,1291227.13110884,0.0329999998211861
1032946.58292915,1293670.80690022,0.0500000007450581
1024463.08960324,1290478.23434604,0.0199999995529652
1031351.72962498,1292832.14901156,0.0199999995529652
1030910.49995179,1292246.56705539,0.0199999995529652
1028338.12138675,1292797.32081331,0.0329999998211861
1031169.60588268,1294039.83034687,0.0199999995529652
1033272.8518854,1290811.54303891,0.0199999995529652
1023918.13498726,1291768.80327682,0.0199999995529652
1029168.56408905,1290314.27157985,0.0329999998211861
1028744.09549037,1291469.75838756,0.0329999998211861
1030632.23960462,1291152.40144962,0.0199999995529652
1028272.96477584,1289318.65131467,0.0329999998211861
1035250.63082201,1290783.8782576,0.0500000007450581
1032906.45410522,1291742.19488232,0.0500000007450581
1034527.42264148,1290436.3948297,0.0500000007450581
1033159.25060883,1289694.2070648,0.0199999995529652
1031985.92161919,1290177.75211717,0.0199999995529652
1032273.4768421,1293956.85458306,0.0500000007450581
1027369.4644089,1291257.90154373,0.0329999998211861
1029285.64749949,1285976.80262871,0.0199999995529652
1027289.39854862,1290964.95317165,0.0329999998211861
1024662.0842625,1290056.93579449,0.0199999995529652
1031277.50959982,1295656.71925658,0.0199999995529652
1030656.51237434,1292965.61798856,0.0199999995529652
1031890.32781518,1291292.83917469,0.0199999995529652
1028999.03074303,1291019.46827622,0.0329999998211861
1034061.31388457,1292783.48675551,0.0500000007450581
1028476.02875984,1290002.38471014,0.0329999998211861
1024718.32843993,1289228.61875915,0.0199999995529652
1024877.44441186,1289304.81059329,0.0199999995529652
1030581.97032639,1289888.73245295,0.0199999995529652
1027982.45108502,1291332.5996313,0.0329999998211861
1029536.63009929,1292604.01967303,0.0199999995529652
1026054.23336059,1289936.38075614,0.0329999998211861
1031400.80786825,1293348.61951644,0.0199999995529652
1025544.68508617,1290463.70538159,0.0329999998211861
1024068.40958668,1290778.38536177,0.0199999995529652
1032523.38803932,1290090.35374934,0.0199999995529652
1031368.38146751,1291688.02308965,0.0199999995529652
1031098.31986403,1295528.32353072,0.0199999995529652
1032454.19468481,1289939.51389858,0.0199999995529652
1031855.07666232,1289787.70074215,0.0199999995529652
1031446.46200337,1294729.76894387,0.0199999995529652
1025713.32717916,1289761.09357666,0.0329999998211861
1030464.38061799,1292319.19850898,0.0199999995529652
1033555.42559482,1292633.34969835,0.0500000007450581
1032272.65040772,1293003.22466268,0.0500000007450581
1034121.25693398,1291719.05931621,0.0500000007450581
1033129.57572133,1290899.19010421,0.0199999995529652
1024526.7880413,1290715.57355818,0.0199999995529652
1033704.46783929,1291752.69441712,0.0500000007450581
1035632.64594677,1291612.99920939,0.0500000007450581
1031822.59954651,1295121.64325966,0.0199999995529652
1030484.37219529,1291214.83076,0.0199999995529652
1029720.69087743,1287212.55390801,0.0199999995529652
1029353.5314737,1287515.12556936,0.0199999995529652
1031763.49846199,1289081.94165681,0.0199999995529652
1032165.1956843,1292541.94300519,0.0199999995529652
1033272.00922696,1290324.87350934,0.0199999995529652
1032491.20675411,1291086.32319136,0.0199999995529652
1024208.441408,1289927.09096471,0.0199999995529652
1027593.91665865,1291696.40854516,0.0329999998211861
1029765.06433379,1290380.76316275,0.0329999998211861
1027754.45978255,1294261.28666297,0.0329999998211861
1034892.42076749,1290025.0909218,0.0500000007450581
1032464.80914338,1293779.09652187,0.0500000007450581
1028145.1297177,1290459.79492489,0.0329999998211861
1034550.9581662,1292237.28479924,0.0500000007450581
1031254.17665147,1290153.47513951,0.0199999995529652
1030120.69293402,1290426.86257739,0.0199999995529652
1028586.54484648,1286827.65949677,0.0199999995529652
1031415.6917991,1290160.66761266,0.0199999995529652
1029025.40277806,1292014.69312801,0.0329999998211861
1036057.08099398,1289470.31993736,0.0500000007450581
1032270.48199982,1291075.04361376,0.0199999995529652
1031657.95904735,1293728.42929553,0.0500000007450581
1023986.00490607,1290745.5414509,0.0199999995529652
1034329.32484667,1293044.75077571,0.0500000007450581
1036170.9934904,1290754.13158235,0.0500000007450581
1031013.99221381,1289774.80823633,0.0199999995529652
1031492.91297146,1292550.13568822,0.0199999995529652
1032256.67313523,1289957.33847221,0.0199999995529652
1031507.57361248,1289999.82057166,0.0199999995529652
1029329.94381915,1288912.06392363,0.0329999998211861
1027556.03042044,1288272.09222531,0.0329999998211861
1029649.83963994,1288596.71282949,0.0329999998211861
1028653.77078387,1290225.79882902,0.0329999998211861
1033265.32330698,1291671.30490962,0.0500000007450581
1031084.37525131,1289272.69071013,0.0199999995529652
1032060.15888514,1296165.4511318,0.0199999995529652
1035504.58619338,1289563.49208608,0.0500000007450581
1035245.57740897,1289513.88320569,0.0500000007450581
1032406.47660483,1291882.73912214,0.0199999995529652
1034023.665906,1290501.86196004,0.0500000007450581
1024080.5047739,1290211.13953153,0.0199999995529652
1031856.41530147,1289450.88893936,0.0199999995529652
1032531.1179164,1291612.77892541,0.0199999995529652
1033289.0492745,1296434.61966371,0.0199999995529652
1031663.38408084,1290690.32879245,0.0199999995529652
1030935.75222356,1292591.86397521,0.0199999995529652
1032481.35296506,1290987.37542399,0.0199999995529652
1025399.63902043,1290056.02618686,0.0329999998211861
1031041.99185614,1292507.62671803,0.0199999995529652
1028723.00135026,1287144.15991133,0.0329999998211861
1035977.38500523,1291408.33593443,0.0500000007450581
1032918.34463485,1295974.47037145,0.0199999995529652
1029204.6620299,1290814.04803429,0.0329999998211861
1034981.24642296,1294790.33039334,0.0500000007450581
1029974.6742828,1290968.84927935,0.0199999995529652
1025628.78675615,1290741.1225052,0.0329999998211861
1028455.38696044,1291015.847946,0.0329999998211861
1026761.4053264,1293786.01870028,0.0329999998211861
1024190.59704523,1290016.8547367,0.0199999995529652
1031274.92777995,1289241.87779595,0.0199999995529652
1028102.31873853,1289467.65740034,0.0329999998211861
1030227.76335678,1290310.60514167,0.0199999995529652
1026102.72612246,1290555.20436123,0.0329999998211861
1028398.03769575,1288709.77879348,0.0329999998211861
1031148.50110877,1291292.84128639,0.0199999995529652
1032283.35987026,1295442.80543283,0.0199999995529652
1030226.07431038,1291373.64820231,0.0199999995529652
1024234.52452013,1291429.40198821,0.0199999995529652
1033252.93210066,1292072.07512624,0.0500000007450581
1032822.24198637,1290539.19825639,0.0199999995529652
1033438.21102387,1291062.74104685,0.0500000007450581
1031307.7193161,1291203.26106067,0.0199999995529652
1023784.33966084,1290597.97291988,0.0199999995529652
1024725.88934446,1290442.79903813,0.0199999995529652
1031616.4750155,1290608.02856232,0.0199999995529652
1033407.63231385,1290521.39687684,0.0199999995529652
1035441.89478188,1292891.45987074,0.0500000007450581
1030082.74703945,1295880.21666815,0.0199999995529652
1030209.08601979,1290160.68540567,0.0199999995529652
1032175.55795971,1290928.21748815,0.0199999995529652
1032447.34273139,1294491.16252779,0.0500000007450581
1028634.56759776,1289524.24311935,0.0329999998211861
1032022.21539466,1295159.04664298,0.0199999995529652
1030241.94203627,1292815.90225442,0.0199999995529652
1034250.68317872,1291949.08045653,0.0500000007450581
1034229.20501507,1291278.90753699,0.0500000007450581
1027527.57406824,1291360.7772381,0.0329999998211861
1031038.33768006,1289550.97578976,0.0199999995529652
1023712.54231678,1291713.68262796,0.0199999995529652
1033543.52440892,1292756.57119868,0.0500000007450581
1025895.16181592,1290067.35852933,0.0329999998211861
1028317.47240154,1287741.06071218,0.0329999998211861
1029888.71453876,1287946.6352331,0.0199999995529652
1024249.57444797,1290606.66382016,0.0199999995529652
1026531.22979247,1290555.25802144,0.0329999998211861
1035338.22206046,1292097.77746299,0.0500000007450581
1032385.65864587,1291374.85334866,0.0199999995529652
1031965.52542519,1294449.1722549,0.0199999995529652
1033394.13825592,1292251.39212515,0.0500000007450581
1023959.03735745,1290132.26997283,0.0199999995529652
1035798.46650148,1293624.7488837,0.0500000007450581
1027683.63924374,1289614.22883193,0.0329999998211861
1028122.23624653,1287997.33889225,0.0329999998211861
1030021.47911879,1288395.99345064,0.0199999995529652
1032814.48811724,1290227.34337884,0.0199999995529652
1034447.41317532,1291994.88454889,0.0500000007450581
1035468.571669,1293100.38278394,0.0500000007450581
1033090.68138199,1290407.4918362,0.0199999995529652
1030324.67370904,1291892.38495914,0.0199999995529652
1033916.84102111,1291174.26201777,0.0500000007450581
1030597.3283333,1290181.37231594,0.0199999995529652
1029577.13804409,1292302.13419241,0.0199999995529652
1029947.66481027,1288560.09655264,0.0329999998211861
1025847.24442369,1290820.33042532,0.0329999998211861
1030616.14170124,1291974.94788057,0.0199999995529652
1023462.33711479,1292497.5460001,0.0199999995529652
1027424.46139633,1290586.42778043,0.0329999998211861
1034745.63371933,1287874.74732595,0.0199999995529652
1033896.13830101,1290413.01999955,0.0500000007450581
1024725.49190431,1290245.03358624,0.0199999995529652
1028095.0485253,1288381.78562509,0.0329999998211861
1032829.50639857,1291844.25475286,0.0500000007450581
1036112.44822972,1292214.60253186,0.0500000007450581
1032060.60547223,1291330.24111265,0.0199999995529652
1030979.44604896,1287999.08034914,0.0199999995529652
1027971.52645336,1288764.97520199,0.0329999998211861
1027635.24123082,1287225.76645201,0.0329999998211861
1030880.04543096,1286997.97396975,0.0199999995529652
1024507.08562432,1292592.93240128,0.0199999995529652
1032269.56558486,1290309.17025198,0.0199999995529652
1031900.78637262,1289205.47452635,0.0199999995529652
1031552.50574542,1288594.63480125,0.0199999995529652
1026133.48278635,1290950.09545096,0.0329999998211861
1035061.37011429,1293718.51265927,0.0500000007450581
1032289.7132669,1294146.20908796,0.0500000007450581
1032247.8766439,1295354.24233887,0.0199999995529652
1032334.13980832,1293870.62572228,0.0500000007450581
1029519.86187353,1290531.87875694,0.0329999998211861
1031277.63308317,1290300.71074985,0.0199999995529652
1030725.76104198,1290049.43794607,0.0199999995529652
1035951.07498701,1291046.67259857,0.0500000007450581
1029054.13806078,1289982.57668758,0.0329999998211861
1030125.5277274,1288213.71698346,0.0199999995529652
1030025.31590513,1290060.33188081,0.0199999995529652
1028616.04522991,1290968.26282254,0.0329999998211861
1026593.34609299,1290378.41910783,0.0329999998211861
1032347.35956458,1292997.3646671,0.0500000007450581
1031084.11232448,1289659.39976763,0.0199999995529652
1032254.21627455,1291918.27494385,0.0199999995529652
1035851.0854517,1291547.36737993,0.0500000007450581
1032041.71807675,1289119.0790899,0.0199999995529652
1029647.93739325,1288880.94022876,0.0329999998211861
1029666.76961833,1295633.48284483,0.0199999995529652
1024620.24264486,1293055.04383724,0.0199999995529652
1032620.03196326,1292883.98828222,0.0500000007450581
1027525.02718279,1290342.80553446,0.0329999998211861
